,index,in,in,in,in,in,in,in,in,in,in,out,out,out,out,out,out,out,out,out,out
,^NSEI,SBIN.NS,TATASTEEL.NS,LT.NS,RELIANCE.NS,INFY.NS,BHARTIARTL.NS,TCS.NS,TATAMOTORS.NS,SUNPHARMA.NS,ITC.NS,COLPAL.NS,BRITANNIA.NS,DLF.NS,HAVELLS.NS,DABUR.NS,HINDZINC.NS,PIDILITIND.NS,PGHH.NS,TATAPOWER.NS,CUMMINSIND.NS
2017-02-13,8805.049805,269.215332,441.989197,976.078491,507.428253,956.140137,354.846252,2368.767822,505.299988,650.329529,266.573212,877.626831,3253.129395,146.225616,432.006165,267.309998,312.753174,675.064148,6983.822266,82.006432,860.832214
2017-02-14,8792.299805,267.778351,441.802673,971.166504,517.258057,959.394104,365.648743,2360.918213,482.049988,644.965576,266.770233,869.980713,3206.147705,145.928711,424.560364,267.458954,301.475159,667.458435,6997.331055,82.104759,872.35791
2017-02-15,8724.700195,266.539551,430.299011,962.968201,517.997131,953.663208,362.031372,2368.228027,436.450012,618.890808,269.331543,871.312683,3176.21875,135.734985,415.873566,263.23877,291.290192,666.663086,6995.437012,80.334831,870.88031
2017-02-16,8778.0,268.075653,439.511566,956.624329,525.979187,983.094849,362.427795,2401.636719,446.0,644.965576,262.681976,895.188232,3212.411865,139.495773,428.18399,264.132446,300.481506,667.309387,6992.445801,81.760605,877.923767
2017-02-17,8821.700195,266.935974,437.874237,961.66626,529.920959,971.438721,366.193817,2362.537109,452.950012,670.990662,264.159668,899.282654,3229.31543,140.881348,423.269775,263.983521,297.89801,679.637451,6963.883301,82.694733,875.510254
2017-02-20,8879.200195,267.233276,455.503204,964.691772,529.871704,981.297913,371.991455,2455.060791,455.450012,675.112976,262.090912,910.727173,3238.41333,144.69162,410.214783,262.692627,300.580872,693.804871,6966.026855,83.923843,875.11615
2017-02-21,8907.849609,268.273865,459.15094,965.115356,536.178467,984.551819,359.603302,2418.905029,458.649994,668.706055,259.23407,901.305115,3220.664795,144.196777,416.221039,271.083313,301.425507,695.644165,6979.635254,82.842224,891.124146
2017-02-22,8926.900391,269.859497,452.697723,960.983032,594.960083,961.773926,357.769836,2366.069336,460.049988,665.875,259.529633,887.788757,3220.316895,144.543167,409.569458,268.799469,300.431824,691.766724,7015.724609,82.743896,877.923767
2017-02-23,8939.5,268.026123,454.287964,967.262573,582.765198,979.937988,362.97287,2435.04541,462.350006,670.046997,261.696869,881.227905,3208.68335,147.314285,406.243683,267.657501,300.084045,684.161133,7029.482422,82.055588,869.107117
2017-02-27,8896.700195,265.845825,449.47113,953.760742,610.431519,983.386292,352.517273,2442.943604,457.799988,669.947693,260.662506,877.922791,3240.601074,145.03801,399.740967,270.7854,305.201385,678.444458,7052.063477,81.318123,878.761108
2017-02-28,8879.599609,266.787323,451.435333,955.941101,610.012695,983.386292,361.882721,2419.788086,456.75,674.467285,258.298218,888.183411,3211.06958,148.897766,403.166077,274.955902,306.393768,678.195923,7070.557129,81.219795,874.672974
2017-03-01,8945.799805,269.314453,467.942352,960.46283,608.263489,995.770935,359.504211,2432.837891,449.450012,690.012878,264.504456,885.272949,3162.944336,151.668884,407.385345,274.211182,316.181274,685.205017,7034.51709,80.58065,868.269775
2017-03-02,8899.75,264.904327,462.611145,959.031067,609.372131,993.973877,353.657013,2454.324707,461.700012,671.636353,260.810272,880.241333,3096.473633,139.446289,417.859131,274.608368,308.381073,677.499939,7051.963379,79.695694,862.703979
2017-03-03,8897.549805,262.6745,463.032288,956.688721,620.113464,1001.647461,352.963226,2447.064697,459.950012,681.867615,257.657867,898.147949,3079.172607,142.613281,419.000824,275.303467,311.660126,671.584412,7002.664551,80.531494,865.412964
2017-03-06,8963.450195,267.431488,460.787292,966.611572,643.172729,1004.270142,358.265381,2425.92041,470.799988,678.440613,260.169952,897.55603,3068.483643,144.048325,420.539642,275.899261,307.337738,674.716187,6943.944336,81.072296,858.76355
2017-03-07,8946.900391,265.399841,450.780609,967.131714,642.975647,990.574219,357.868958,2452.706055,467.549988,675.112976,260.317719,914.87085,3041.785889,143.602966,420.291443,274.111877,296.655914,668.552124,6927.544434,81.613113,851.129028
2017-03-08,8924.299805,267.481018,441.848816,960.560486,636.200745,978.918091,357.472565,2464.872559,462.799988,675.857971,260.219177,921.234375,3067.886963,141.128769,420.887115,273.019623,295.066101,666.663086,6888.115234,80.728149,849.50354
2017-03-09,8927.0,270.800995,439.043335,960.950806,634.008179,982.560608,356.97702,2472.280273,467.600006,680.576294,261.007294,931.741638,3061.125732,140.831863,420.539642,273.019623,289.35257,678.543823,6814.938965,80.826477,846.64679
2017-03-10,8934.549805,269.611755,437.454071,970.515503,631.4953,992.56543,361.634949,2494.356445,469.100006,678.39093,259.529633,933.418884,3104.776367,140.386505,419.000824,271.480499,282.34729,679.836304,6722.123535,80.58065,842.755615
2017-03-14,9087.0,272.188446,441.943054,1013.78064,635.363159,1005.144409,357.868958,2519.130615,469.75,703.472412,263.125305,940.325012,3158.718506,145.087494,420.142517,271.679077,289.5513,697.781677,6779.29834,82.252251,834.480713
2017-03-15,9084.799805,274.864258,448.021271,1007.797913,642.975647,982.949158,359.950195,2451.234131,473.450012,701.138062,264.208954,943.87677,3172.141846,144.889542,429.276031,271.927338,290.544952,696.290344,6820.72168,83.62886,859.157593
2017-03-16,9153.700195,276.796783,467.287628,1022.213196,639.378845,999.364807,357.422974,2473.408447,480.950012,706.054993,264.455231,965.581909,3206.744385,147.710144,432.94931,272.96994,305.847229,695.147034,6886.220703,84.759636,873.737122
2017-03-17,9160.049805,271.692932,469.671967,1010.169556,640.881592,1010.486816,343.74649,2478.167236,476.5,702.777039,277.064728,975.645264,3229.116699,146.126648,439.501648,276.147491,308.082977,697.831421,6781.391602,84.907135,880.780518
2017-03-20,9126.849609,271.44519,464.482117,1000.478027,631.076477,992.225464,346.273621,2433.279297,476.0,701.833374,277.705048,968.34436,3233.292725,146.027695,444.316589,276.941895,309.374725,695.445313,6762.948242,85.693771,893.340576
2017-03-21,9121.5,269.909088,464.247498,1007.895447,622.700256,1003.250183,346.769165,2439.852783,473.75,693.390137,283.615753,967.505798,3275.651123,146.720459,448.585541,280.169037,305.251068,696.091553,6814.241211,86.18541,886.346375
2017-03-22,9030.450195,265.102539,456.485809,995.403015,620.680054,998.247742,335.173889,2432.249023,459.899994,696.767456,275.685577,967.012512,3306.872803,144.048325,446.798523,282.055725,309.871582,689.28125,6809.256836,85.497108,889.203247
2017-03-23,9086.299805,266.093567,463.40625,1004.547974,627.381104,1010.632324,335.471191,2413.999268,472.899994,698.456116,273.469055,968.443054,3277.042969,145.186447,450.223602,279.374695,317.522705,689.828064,6941.651367,85.6446,894.719788
2017-03-24,9108.0,274.021881,461.255554,1009.291138,634.008179,1001.841797,337.453278,2381.473877,470.399994,699.201111,276.818451,966.765808,3279.429199,146.819443,443.174896,279.325012,321.199249,684.260498,6902.870117,85.103798,910.481445
2017-03-27,9045.200195,276.945465,445.636902,1004.547974,616.442688,999.364807,335.669403,2366.609131,464.75,686.585876,277.409515,969.922913,3285.345703,146.027695,445.905029,272.572784,321.845093,678.941589,6870.519043,85.841263,913.387512
2017-03-28,9100.799805,279.571686,449.097137,1004.7724,613.806641,1005.484314,337.70105,2384.172119,472.399994,693.936462,276.325897,974.313293,3320.594482,147.512207,447.096375,272.771362,323.931793,692.462708,7029.631836,87.3162,923.189331
2017-03-29,9143.799805,285.864807,453.025604,1012.775391,619.177307,1002.278809,341.764374,2398.546143,469.049988,683.05957,278.985718,977.914368,3372.149902,147.363754,457.520508,273.764343,288.209839,685.105591,7238.09375,88.496147,919.051819
2017-03-30,9173.75,288.441467,446.572388,1013.361084,626.075378,996.11084,348.057556,2395.013428,468.399994,682.463562,278.542419,994.587769,3375.878662,147.710144,467.597168,272.22522,283.986816,686.944885,7439.626953,88.39782,926.390869
2017-03-31,9173.75,290.770416,451.435333,1024.711792,650.834595,992.953979,346.917816,2385.987061,465.850006,683.556274,276.128845,982.156677,3354.848877,147.116333,462.385101,275.40274,286.967773,695.097351,7568.980957,88.840294,935.306091
2017-04-03,9237.849609,290.522644,454.381195,1080.73291,677.318298,979.889465,338.741638,2366.265869,470.399994,687.777893,277.36026,993.107971,3372.448242,145.334915,465.413055,278.332031,289.750031,698.875305,7364.257324,87.709511,947.225769
2017-04-05,9265.150391,294.685028,461.348755,1103.805176,697.199585,967.407715,341.417511,2356.012695,473.5,686.089233,274.798981,989.260254,3356.738037,148.254471,465.363434,281.906769,289.5513,709.811584,7391.922852,86.726219,954.318481
2017-04-06,9261.950195,290.225342,469.157623,1095.17749,708.778503,970.953064,338.741638,2354.835449,473.200012,682.314575,270.021149,995.642883,3338.094482,154.786377,459.605347,282.800446,286.321899,706.03363,7354.88623,85.841263,944.910828
2017-04-07,9198.299805,286.855835,461.255554,1096.680542,693.06073,953.42041,341.615723,2383.288818,468.299988,661.504456,268.592712,1000.689636,3338.392822,152.658569,467.944641,280.417297,282.14859,704.09491,7332.255859,86.037918,952.446777
2017-04-10,9181.450195,286.756714,463.265869,1089.224121,680.619507,926.077148,342.606781,2376.617188,474.899994,663.292419,269.479309,1007.637085,3397.455811,155.132767,468.937439,284.885681,285.079834,699.620972,7362.712402,85.595444,964.662109
2017-04-11,9237.0,291.860565,456.485809,1109.299927,676.184998,939.433044,347.066498,2373.722412,472.25,665.924744,277.852814,1013.393616,3383.485352,157.705948,477.673828,287.417816,282.645416,702.056763,7320.890137,84.022171,966.336792
2017-04-12,9203.450195,287.54953,446.478149,1107.933594,667.143616,941.084351,347.661102,2348.16333,464.549988,678.688965,277.705048,1014.485413,3429.423096,158.299744,485.715332,286.921326,280.161255,705.287964,7316.403809,84.120506,971.5578
2017-04-13,9150.799805,288.936981,433.525604,1092.151978,672.465027,904.707642,337.205505,2284.780029,453.350006,688.125488,274.995972,1007.736328,3384.479736,158.002838,482.637726,285.729736,279.714111,710.756042,7366.650391,83.284698,963.775452
2017-04-17,9139.299805,287.301788,432.449768,1093.977051,685.793091,898.39386,338.246124,2271.240234,449.200012,672.530334,274.946716,995.131653,3366.084717,170.819244,483.928345,290.843567,276.136932,708.121399,7380.059082,82.645569,944.910828
2017-04-18,9105.150391,287.698181,420.759583,1086.266724,675.125671,896.208374,335.768494,2265.304199,443.700012,660.709778,274.897461,982.97345,3349.380127,163.1492,479.262299,287.616425,271.168671,708.668213,7306.634277,82.153923,924.371399
2017-04-19,9103.5,281.504211,421.554718,1086.949951,674.435913,892.857239,336.908203,2255.835938,443.049988,658.921753,274.552704,981.633545,3411.773926,167.503799,481.992432,288.26181,269.330383,708.916748,7277.074707,84.218834,934.813477
2017-04-20,9136.400391,282.247467,424.968811,1093.879517,674.80542,900.725098,339.683136,2281.689697,443.950012,651.571167,275.340759,998.952759,3360.168701,170.324402,489.289337,288.659027,280.558716,713.191833,7356.332031,82.743896,930.084961
2017-04-21,9119.400391,279.670807,421.647949,1097.978638,691.040588,897.228271,339.732697,2267.266602,440.600006,635.330322,270.267426,1025.204346,3357.384521,181.557297,487.055573,289.20517,271.069305,709.91095,7295.867188,82.743896,954.712585
2017-04-24,9217.950195,283.486267,421.507599,1127.384888,698.382141,899.996582,341.566132,2284.240723,443.850006,638.558594,272.631683,1028.578857,3368.918457,188.386108,480.652161,291.290436,273.503754,712.64502,7310.521973,84.562981,956.682739
2017-04-25,9306.599609,283.486267,425.202423,1136.110107,705.970032,902.71637,350.782959,2267.953125,445.649994,638.26062,277.113983,1032.89624,3457.71167,192.196381,481.843506,291.836548,270.920258,722.935059,7314.01123,83.776344,954.318481
2017-04-26,9351.849609,283.882721,424.407288,1139.487061,697.914001,888.049133,354.350708,2266.825195,450.799988,638.508972,286.571136,1032.648193,3533.230469,185.615005,481.496033,291.985504,270.622162,722.189392,7414.354004,83.579689,996.579407
2017-04-27,9342.150391,279.522125,416.972504,1149.539551,694.489624,898.733887,354.697601,2259.270264,455.350006,632.747681,281.546997,1027.635986,3534.871338,187.841782,474.050201,287.219208,264.809265,718.461121,7318.796875,83.235542,1001.849731
2017-04-28,9304.049805,287.153137,420.151978,1138.511108,687.443665,892.61438,352.319061,2230.325928,458.899994,637.664673,273.863098,1027.983398,3603.976807,184.080994,480.403961,284.736755,266.250092,715.627625,7346.3125,82.891388,982.147644
2017-05-02,9313.799805,285.716125,416.223511,1126.965088,675.298157,896.159729,344.489777,2246.76001,451.25,628.575684,275.045258,1025.700684,3553.663818,187.396439,475.539368,282.89975,267.094666,715.975647,7356.730957,82.301414,986.4328
2017-05-03,9311.950195,287.202667,412.248901,1119.255005,675.076416,907.524475,343.250946,2293.267578,446.600006,624.652039,273.124268,1029.521851,3560.176758,188.336624,472.263245,273.813995,263.120056,726.265625,7337.688965,80.826477,1038.889648
2017-05-04,9359.900391,296.369781,413.792023,1126.701782,669.089844,910.778503,342.904083,2286.203369,436.5,627.284424,277.015472,1034.08728,3571.710938,184.476852,484.523987,274.16153,259.095764,734.467773,7376.819336,81.613113,1044.849487
2017-05-05,9285.299805,293.347107,405.51593,1121.987671,654.456055,904.804749,341.665253,2276.78418,419.600006,625.993103,273.025726,1005.35437,3509.317139,183.734589,483.233398,270.686096,248.761734,735.909424,7380.557617,82.006432,1015.641174
2017-05-08,9314.049805,296.716644,403.92572,1112.354736,651.080933,918.403503,348.156647,2298.320068,422.649994,632.896729,268.888245,978.755371,3522.839844,195.016983,487.055573,271.778381,246.327271,739.538208,7798.977051,81.711441,1034.358154
2017-05-09,9316.849609,293.842621,405.421692,1135.163452,655.490784,919.52063,342.160797,2308.22998,426.799988,636.025635,267.459808,998.208374,3572.556152,197.441711,490.083527,271.530151,252.38858,740.482727,7946.774902,81.711441,1049.971924
2017-05-10,9407.299805,291.811005,409.116547,1131.649902,669.656494,916.606567,369.414734,2288.508789,432.299988,638.508972,269.873383,1011.805664,3690.234375,197.342728,498.522125,281.112396,253.084137,742.222595,7889.250488,80.18734,1047.164429
2017-05-11,9422.400391,295.428314,412.576752,1130.088379,669.878235,917.04364,362.725128,2305.188477,427.450012,644.121277,272.533173,1002.079102,3687.30127,200.757141,509.393005,276.296448,257.555603,754.103333,7727.047363,81.219795,1032.781982
2017-05-12,9400.900391,295.230072,408.414673,1132.52832,665.394409,936.616211,361.833191,2316.177246,430.850006,650.726807,270.85849,1006.495728,3683.224365,206.200409,509.24411,277.885193,252.736359,745.652588,7915.969238,80.924812,1036.574585
2017-05-15,9445.400391,298.6987,426.511902,1133.699463,662.265686,924.280151,360.891663,2320.543945,431.899994,650.081177,273.813843,986.89386,3720.312744,208.328217,510.28653,273.516113,255.071457,747.591309,8066.508301,82.153923,1050.169067
2017-05-16,9512.25,304.744049,426.979156,1132.596558,668.276917,927.631287,371.000427,2383.386719,437.25,647.995178,279.231995,969.276917,3731.548584,210.307587,514.356873,271.331543,249.755386,756.986511,8023.041016,82.448906,1032.141724
2017-05-17,9525.75,304.8927,461.910278,1142.190552,666.700134,925.494324,372.586121,2409.093506,449.100006,646.554932,277.458771,969.177734,3648.770996,212.831268,505.769409,274.062225,250.450943,769.911194,7645.995117,83.923843,1001.307922
2017-05-18,9429.450195,300.234833,454.755219,1120.81665,654.012573,934.187805,367.432617,2488.420166,437.950012,649.584534,273.764587,972.651428,3535.268799,205.557098,492.912933,270.189636,243.048218,770.50769,7620.273926,82.350578,1038.741821
2017-05-19,9427.900391,305.239563,457.795288,1122.085205,649.824463,930.496765,369.414734,2459.917725,443.350006,648.789917,281.941071,1008.778503,3562.364258,205.458145,482.190979,273.317505,244.489014,756.887085,7579.598145,82.743896,958.455994
2017-05-22,9438.25,291.662323,454.895599,1139.916382,652.435913,933.896423,369.216492,2483.661865,449.649994,635.876648,299.082153,996.074463,3612.826172,202.983932,472.709961,275.005585,246.327271,735.21344,7476.912598,80.678986,916.933838
2017-05-23,9386.150391,286.2612,458.636536,1132.625854,643.271301,929.865356,368.572327,2474.193359,450.5,610.000549,295.683472,979.698181,3573.798828,195.066467,446.848175,271.778381,238.477386,731.33606,7446.106934,79.154884,912.402344
2017-05-24,9360.549805,280.612274,452.042999,1095.997192,639.403442,927.437012,365.054108,2510.938232,469.549988,599.471313,295.437195,982.477234,3513.244629,188.386108,437.516083,266.863129,230.379105,716.572144,7355.883301,78.909065,901.172241
2017-05-25,9509.75,287.5,453.305328,1150.906006,641.743835,955.120239,367.383087,2575.155273,476.0,587.601074,295.584961,972.70105,3497.832764,192.938644,456.924835,267.111359,232.714188,736.008789,7449.347168,79.056557,911.26947
2017-05-26,9595.099609,288.450012,478.60376,1163.105713,658.915222,967.164917,370.257111,2529.678223,481.100006,563.860657,304.500305,993.096924,3396.461426,191.998444,469.880554,267.85611,240.017563,761.013062,7527.15918,79.695694,935.798584
2017-05-29,9604.900391,284.0,474.815704,1159.729004,668.57251,956.917236,369.761597,2524.379883,481.5,499.244873,311.149841,1011.855286,3398.996826,173.986221,456.378815,276.643982,237.334702,750.225891,7471.330078,79.794022,922.056396
2017-05-30,9624.549805,288.850006,478.697021,1150.066772,669.779663,967.650574,367.383087,2503.039551,481.299988,504.608826,306.815338,1004.858154,3406.006836,178.142899,467.547546,276.395752,241.706772,761.460449,7454.581055,81.02314,917.574158
2017-05-31,9621.25,288.299988,472.010223,1145.606567,660.590393,949.049377,368.225464,2498.624512,476.149994,498.251556,307.160095,1006.942383,3512.598145,177.69754,483.878693,277.984497,238.82518,765.685791,7428.51123,79.64653,927.375977
2017-06-01,9616.099609,287.450012,464.949402,1166.49231,654.456055,958.024109,363.617035,2505.492676,476.649994,504.0625,309.524414,1028.529297,3585.432373,174.926422,481.595306,283.346588,237.185638,761.261597,7536.430664,79.35154,911.318787
2017-06-02,9653.5,287.049988,460.086426,1160.763428,652.731567,956.100952,369.910248,2516.57959,478.75,511.413086,314.450012,1018.256836,3571.213867,173.887253,479.212646,282.601868,236.539764,786.961731,7692.751953,79.695694,929.149109
2017-06-05,9675.099609,287.25,459.477814,1174.368652,654.998047,945.548279,369.067841,2554.894043,478.149994,509.37677,317.450012,1013.095886,3622.620361,175.074875,482.290253,283.793396,233.161331,791.634521,7712.790527,79.64653,918.805542
2017-06-06,9637.150391,287.299988,458.543304,1155.005127,646.843567,965.864563,365.698273,2645.209961,461.0,500.933502,311.049988,1019.348694,3606.760986,173.491379,496.040192,280.764862,230.478455,794.766235,7778.141113,78.26992,901.024475
2017-06-07,9663.900391,290.549988,459.057678,1163.759644,659.752808,948.06311,369.464233,2565.980957,458.0,508.135101,312.25,1058.105835,3622.918701,172.551193,503.188171,281.807465,230.875931,796.60553,7876.937988,78.663239,898.660217
2017-06-08,9647.25,288.600006,466.679962,1154.419556,656.155945,943.279968,364.409912,2474.095215,460.799988,525.319641,311.600006,1068.278931,3618.643066,173.887253,500.855164,280.119415,235.496429,792.380127,7890.347168,77.729118,906.196289
2017-06-09,9668.25,288.549988,474.208069,1156.996216,658.126831,935.538025,364.509003,2459.770264,467.100006,521.197327,306.0,1068.179688,3652.151611,182.942856,502.691803,280.169037,240.067245,800.035522,8016.0625,76.5,903.634949
2017-06-12,9616.400391,284.950012,475.470428,1129.922485,650.120117,950.578003,361.932312,2440.343506,456.25,528.994934,304.399994,1072.943848,3606.064697,181.953171,495.643066,283.39624,242.054565,799.588135,8033.858398,77.581619,884.819519
2017-06-13,9606.900391,283.850006,475.657928,1131.484009,647.607239,944.611328,359.950195,2432.257568,449.549988,533.613892,305.25,1062.274414,3605.518066,183.041824,493.508606,289.70166,242.849472,809.380981,7996.871582,76.794983,899.448303
2017-06-14,9618.150391,284.200012,470.093109,1148.046387,668.868164,945.400269,362.229584,2450.760742,451.950012,535.948181,299.850006,1064.854858,3593.039307,185.713959,489.388611,287.76535,241.657089,806.299011,7990.440918,76.254181,906.048462
2017-06-15,9578.049805,284.0,469.999847,1129.112427,681.900574,938.989807,362.031372,2392.225098,448.299988,540.36853,301.899994,1070.661011,3544.565918,190.019089,482.935577,286.573792,241.309311,813.258423,7899.569336,75.811699,900.581116
2017-06-16,9588.049805,285.950012,469.438354,1123.480957,684.290344,927.302979,361.585388,2380.81543,455.75,525.617676,306.799988,1086.541016,3548.692383,191.602585,487.700867,286.871674,239.76915,811.965942,7867.268066,76.598328,906.49176
2017-06-19,9657.549805,288.850006,485.898224,1142.415039,694.366455,917.046204,364.2117,2412.563721,452.350006,521.346313,310.899994,1090.709473,3571.860107,190.810837,477.574554,285.779388,245.035522,818.577393,7910.38623,76.745827,918.313049
2017-06-20,9653.5,290.100006,488.517181,1138.969727,695.89386,930.557556,363.319763,2425.759277,467.399994,520.303345,308.700012,1073.638428,3563.458008,192.542786,480.950012,285.034637,251.593643,806.994934,7925.63916,80.728149,909.200806
2017-06-21,9633.599609,290.899994,484.12149,1141.380493,700.648621,930.360291,364.013458,2387.36377,457.299988,524.475342,308.950012,1093.687012,3649.467041,195.115952,481.100006,285.779388,247.07251,813.357788,7977.231445,80.383995,899.300537
2017-06-22,9630.0,294.5,481.642883,1129.795532,705.896118,927.204407,362.92334,2376.003906,452.700012,535.103882,311.299988,1094.828369,3621.079102,193.779877,472.850006,286.970978,251.24588,813.506958,7976.084961,81.367287,889.547974
2017-06-23,9574.950195,288.950012,474.395569,1120.884888,707.472778,930.261658,362.92334,2343.114502,443.149994,540.1698,311.0,1102.966919,3628.785156,190.068573,463.700012,287.76535,249.407608,825.487122,8026.779785,80.138176,894.375
2017-06-27,9511.400391,279.649994,477.808655,1107.221069,708.113342,914.284729,368.126373,2324.412842,442.299988,540.418152,312.350006,1085.598267,3626.846191,185.565506,470.100006,287.963959,253.630646,802.123352,7992.285156,79.744858,896.542236
2017-06-28,9491.25,276.399994,486.880829,1108.226318,689.069702,911.967102,373.82489,2331.556641,442.5,541.808838,308.350006,1080.288086,3615.510742,188.781982,462.399994,287.864655,258.698303,777.168823,7978.178711,80.285667,899.05426
2017-06-29,9504.099609,272.450012,500.394867,1108.48999,686.211853,917.391418,379.027924,2314.888672,435.600006,533.315918,311.600006,1078.998047,3616.554932,192.097427,449.549988,287.815002,260.387482,789.198669,7985.95459,80.18734,894.079468
2017-06-30,9520.900391,273.649994,510.40152,1098.046875,679.954346,922.667725,376.302551,2343.759521,432.549988,551.990417,323.649994,1102.520264,3669.10498,188.732498,460.0,290.049225,261.977356,800.930298,7998.665527,79.204056,906.048462
2017-07-03,9615.0,274.850006,514.937683,1097.8125,680.471741,938.792603,378.6315,2354.921143,430.25,548.315125,342.5,1124.901123,3682.727295,192.146896,464.850006,292.928833,263.368469,813.158997,8004.29834,79.056557,898.41394
2017-07-04,9613.299805,273.0,512.085022,1095.275146,700.623962,948.901489,375.906097,2348.224121,426.899994,548.762085,337.25,1110.956543,3726.775879,193.037613,463.049988,293.425323,264.213074,815.495361,7987.150879,79.843185,899.842346
2017-07-05,9637.599609,274.899994,514.330017,1103.053589,710.823303,937.806396,372.932953,2337.459473,431.75,546.974121,331.049988,1105.249634,3712.258545,195.363373,471.899994,296.763123,268.436096,823.349609,8024.138184,80.383995,900.088623
2017-07-06,9674.549805,281.0,518.724731,1104.546875,710.774048,933.960022,377.888214,2329.075928,437.100006,541.957825,337.100006,1097.756348,3710.220215,199.074677,476.049988,299.602722,264.759613,825.288269,8014.267578,80.58065,900.43335
2017-07-07,9665.799805,280.100006,517.509521,1108.977905,734.720276,922.519775,382.447021,2313.598633,436.850006,545.335144,334.299988,1080.536377,3671.39209,200.16333,469.049988,300.748535,265.604187,807.442383,7994.229492,80.334831,895.803345
2017-07-10,9771.049805,285.549988,523.120483,1127.033569,735.557861,943.871643,402.069916,2415.788086,446.950012,559.937012,333.299988,1086.193604,3694.85791,201.054047,474.5,302.741211,266.846252,821.957703,8005.893555,82.055588,898.955688
2017-07-11,9786.049805,283.549988,520.782227,1132.850342,736.296936,961.919678,391.911591,2456.31665,456.950012,560.036316,330.399994,1070.958862,3676.065186,196.946869,478.450012,303.986664,269.578796,810.126648,7997.220215,81.613113,894.522766
2017-07-12,9816.099609,287.649994,522.88678,1131.845093,744.549988,958.960938,393.546844,2420.252686,461.0,558.645691,328.850006,1069.023315,3681.13623,198.431381,478.049988,303.588135,271.168671,811.667725,7993.681152,81.662277,897.428833
2017-07-13,9891.700195,288.75,527.422913,1160.889526,761.049988,963.596252,400.551392,2427.147949,459.049988,565.499573,338.75,1066.839844,3706.441895,198.035522,480.950012,302.392487,274.845215,817.782043,7986.95166,81.858932,917.13092
2017-07-14,9886.349609,291.600006,522.232056,1157.036743,766.875,958.6651,404.376587,2378.583252,451.299988,568.727905,337.149994,1061.381104,3698.089355,199.421066,476.950012,302.990295,272.261688,802.123352,7986.104004,81.563942,921.120544
2017-07-17,9915.950195,293.0,523.541565,1157.086182,775.875,970.499878,405.81723,2376.598877,454.149994,567.635254,325.149994,1062.77063,3676.711426,202.192184,465.899994,301.047424,277.826172,803.366089,8019.850586,82.006432,922.450439
2017-07-18,9827.150391,291.0,526.815308,1163.655762,759.950012,972.028503,405.668182,2389.397705,456.149994,574.389893,284.549988,1065.152588,3721.70459,197.986038,459.200012,298.805634,275.888519,810.027283,7981.318848,81.072296,921.465393
2017-07-19,9899.599609,293.299988,534.203003,1167.014648,766.474976,966.357666,418.534729,2430.322998,460.600006,585.217102,291.450012,1063.316406,3784.595703,199.965393,466.700012,305.032806,279.018524,793.274963,8122.935059,81.563942,952.00354
2017-07-20,9873.299805,290.950012,530.86499,1171.312012,764.450012,956.100952,417.094055,2425.461426,460.149994,578.16449,289.5,1054.92981,3769.581543,200.905594,463.350006,299.951416,278.621094,794.815979,7992.833496,81.514786,959.933655
2017-07-21,9915.25,290.649994,527.10199,1164.98938,792.5,966.604248,408.648834,2471.595459,464.600006,572.105225,288.899994,1061.182495,3812.287598,194.274719,462.0,301.495789,278.919189,799.737305,8052.400879,81.95726,989.683777
2017-07-24,9966.400391,294.549988,522.575989,1163.754517,807.625,976.910339,417.342438,2517.859375,464.0,566.989563,293.25,1061.877319,3807.713623,192.047943,460.549988,304.684082,276.136932,807.392578,8203.9375,81.858932,1012.685852
2017-07-25,9964.549805,296.100006,526.815979,1156.690918,801.075012,980.164917,425.04248,2558.452637,456.100006,562.122314,291.399994,1058.800659,3828.644287,192.344849,457.299988,305.78009,280.26062,823.051331,8093.126465,81.613113,990.422546
2017-07-26,10020.650391,295.799988,539.010986,1165.977295,811.375,980.362183,423.502502,2543.03125,457.299988,575.631531,293.649994,1057.70874,3828.743652,193.581955,461.399994,305.132446,282.993164,800.980042,8014.866211,81.170631,984.9552
2017-07-27,10020.549805,298.350006,534.723022,1167.755615,797.400024,957.678894,413.368225,2469.108154,445.399994,568.280884,288.549988,1069.569214,3853.899902,193.829376,461.549988,310.761841,273.404388,784.625366,7997.020996,80.629822,953.891113
2017-07-28,10014.5,299.100006,525.815002,1147.355225,797.224976,983.616699,410.635956,2471.695068,445.850006,547.123108,291.549988,1062.720947,3906.649902,189.276825,478.350006,309.366943,276.08728,783.332947,7943.883789,80.777313,984.010925
2017-07-31,10077.099609,312.5,540.296997,1179.511597,807.599976,997.276062,416.249573,2479.156982,444.600006,528.100952,285.25,1071.454956,3921.600098,191.355164,472.799988,308.868774,281.105225,791.236816,8017.408691,80.629822,981.873657
2017-08-01,10114.650391,309.0,545.346008,1175.658813,801.799988,991.703796,414.361786,2488.956787,446.899994,530.236572,287.850006,1061.728516,3907.5,191.553101,467.600006,300.59906,280.459351,791.336243,8094.72168,81.416458,964.825684
2017-08-02,10081.5,307.700012,542.344971,1162.569092,814.599976,979.671814,413.169525,2461.248291,440.350006,520.054993,285.450012,1031.457153,3864.100098,191.107742,472.799988,299.602722,281.999512,795.362732,7990.640625,81.219795,986.843933
