date,index,in,in,in,in,in,in,in,in,in,in,out,out,out,out,out,out,out,out,out,out
,^BSESN,SBIN.BO,TATASTEEL.BO,LT.BO,RELIANCE.BO,INFY.BO,BHARTIARTL.BO,TCS.BO,TATAMOTORS.BO,SUNPHARMA.BO,ITC.BO,COLPAL.BO,BRITANNIA.BO,DLF.BO,HAVELLS.BO,DABUR.BO,HINDZINC.BO,PIDILITIND.BO,PGHH.BO,TATAPOWER.BO,CUMMINSIND.BO
08/10/15,26845.81055,238.041656,231.079193,979.679565,429.095642,1066.003052,338.890106,2520.77832,342.710876,905.243774,216.693253,899.629333,3226.066406,134.840378,251.523422,272.582184,141.576569,566.360657,6092.599609,66.777641,1011.02356
09/10/15,27079.50977,237.894913,240.927689,987.661438,427.744354,1099.325928,343.233582,2516.090088,355.755585,896.147278,219.312531,902.970886,3182.523438,135.958786,255.80574,273.563232,146.939331,572.428772,6108.484863,66.11319,1024.526367
12/10/15,26904.10938,239.166565,241.312012,991.340942,430.495148,1056.636963,344.96109,2480.26001,362.25293,881.958862,217.683258,890.040283,3129.699463,132.311829,255.116608,273.612244,144.160461,564.436584,6008.242188,66.445412,1025.442627
13/10/15,26846.5293,238.090546,235.595093,985.840759,430.73645,1034.186401,341.012512,2485.043701,360.803528,872.516357,219.824326,890.040283,3075.789307,133.187103,261.515442,265.812988,148.840652,566.6073,6003.704102,66.635254,997.520691
14/10/15,26779.66016,238.922012,238.285416,983.924377,435.296906,1033.056641,342.098358,2375.975098,352.157043,873.950073,220.016006,881.758667,3140.017334,130.075012,255.658081,267.431702,147.524338,568.432678,5998.080566,66.11319,1010.686096
15/10/15,27010.14063,243.519501,245.299454,996.860291,436.262115,1032.633179,346.935425,2361.863037,380.545532,878.943237,223.402023,879.095154,3136.166748,130.853043,252.310959,266.695953,144.160461,572.428772,6035.079102,66.587799,1015.074341
16/10/15,27214.59961,249.339706,242.75325,1025.031738,440.21936,1039.045654,345.355988,2368.84668,386.043304,879.19043,222.89119,876.915833,3186.226074,124.580269,255.707275,267.382629,149.864471,572.527466,6085.298828,66.065727,1019.655762
19/10/15,27364.91992,248.948425,238.42952,1009.738708,464.928009,1056.572754,359.028046,2379.275635,378.346405,895.257446,224.200348,909.170044,3260.327881,128.664871,255.461182,267.333588,154.447174,569.567322,6067.402832,65.780968,1021.102417
20/10/15,27306.83008,248.899521,231.367447,1004.813538,461.091431,1069.064941,357.053772,2417.401855,382.844574,891.549744,222.283569,909.654297,3256.477051,128.081345,255.018173,265.911072,155.129715,570.406067,6129.321289,67.252251,1037.25769
21/10/15,27287.66016,244.253143,235.21077,990.38269,460.753601,1080.702393,366.678528,2421.525146,381.045319,881.778076,222.666916,914.545654,3256.477051,125.358276,252.852417,264.880981,158.298599,566.952576,6074.392578,66.967484,1036.582397
23/10/15,27470.81055,247.334427,236.411789,964.798401,461.284424,1091.104858,354.141632,2437.091797,382.794617,877.859497,228.929092,911.59137,3205.331787,126.282188,253.147736,257.817505,155.388153,564.041931,6106.616211,66.825104,1019.510986
26/10/15,27361.96094,245.671509,239.678604,963.418579,455.08316,1093.812256,347.379639,2436.131104,384.443939,881.678894,227.714798,906.021912,3164.208008,125.504166,253.147736,261.986908,155.14151,563.89386,6075.631836,66.967484,1025.490845
27/10/15,27253.43945,243.226044,236.315704,954.574219,453.249329,1091.009644,347.774475,2430.942139,382.994507,898.246033,227.331436,917.160767,3143.572021,123.656372,253.492294,265.763916,157.065369,561.920471,6078.705566,67.347168,1025.10498
28/10/15,27039.75977,236.7211,237.564789,952.722107,452.308258,1093.764648,353.401276,2425.99292,385.843353,893.83136,226.660553,947.284058,3148.163086,120.592911,251.917191,266.35257,155.536148,557.036316,6036.318848,66.065727,1023.07959
29/10/15,26838.14063,231.927994,237.708908,940.073608,454.383392,1085.547363,350.390472,2398.606934,391.091248,872.700867,223.466232,943.458069,3145.447998,117.189087,248.914673,267.333588,153.414978,561.427124,6143.053223,66.065727,1026.55188
30/10/15,26656.83008,232.025803,237.084381,901.45752,457.423706,1079.229858,344.270111,2399.712158,384.294006,881.92688,213.849686,926.314026,3186.275635,113.39624,249.259216,265.07724,154.845535,553.977661,6055.10791,65.401268,1036.14856
02/11/15,26559.15039,231.732346,229.301666,886.924194,462.877014,1074.955078,345.898895,2413.068848,387.042877,858.613892,215.478943,909.557312,3145.349365,115.389915,249.603775,264.782898,153.562958,566.01532,6019.463867,65.353813,1037.932739
03/11/15,26590.58984,231.047623,226.803513,876.5755,466.375793,1085.832275,342.394501,2443.241943,381.894958,861.391541,213.818069,919.38855,3136.462891,116.848709,245.124588,264.930054,155.634811,560.73645,6164.916016,65.401268,1029.92749
04/11/15,26552.91992,233.248535,226.563309,875.489868,459.474731,1080.179932,341.20993,2430.605713,404.88562,845.56842,214.393097,911.542969,3140.363037,118.793747,244.337036,265.07724,154.697556,554.125671,6189.158203,65.163963,1041.983643
05/11/15,26304.19922,229.091248,216.762848,874.754944,452.115204,1066.310181,331.585175,2393.417725,403.636139,809.358826,215.670654,913.731628,3139.622559,113.007225,238.971863,262.021851,152.971024,540.904053,6100.716309,65.021584,1019.414673
06/11/15,26265.24023,237.943832,211.478302,879.897644,459.643646,1081.130005,334.645325,2407.831543,396.089203,797.305603,215.255661,913.147949,3083.638916,115.195412,237.938217,263.648071,150.89917,534.835876,5863.99707,64.167282,1010.107361
09/11/15,26121.40039,240.731674,213.447998,868.047424,463.287201,1077.234863,330.548645,2378.331787,411.482941,750.877869,218.674255,933.283447,3007.809326,110.67318,254.279846,262.810303,153.02034,538.289185,5808.572266,64.879196,1011.02356
10/11/15,25743.25977,236.036377,209.412521,860.764954,444.924622,1051.062988,327.73526,2365.503174,408.184296,726.572815,215.032349,930.024841,3007.809326,105.810562,254.624405,261.085541,143.401093,524.672974,5628.566895,64.499512,980.352844
13/11/15,25610.5293,234.960358,213.447998,850.863708,448.905975,1045.410278,329.758911,2303.619385,402.686523,735.84845,210.4953,922.534851,2876.736816,107.220718,251.424973,264.1409,143.401093,524.327637,5670.309082,64.831741,975.771606
16/11/15,25760.09961,242.541321,220.79834,866.993286,450.281372,1026.173218,331.585175,2282.094971,400.037628,734.409912,216.149841,922.632141,2808.904785,106.977585,253.541504,257.882324,142.217163,526.547668,5749.479492,63.835052,970.273926
17/11/15,25864.4707,242.590225,225.314224,864.661987,447.602997,1008.028687,330.351227,2297.085449,407.134705,747.35614,222.443634,919.616699,2844.74585,108.582253,252.852417,260.839142,145.522247,528.91571,5786.858887,63.977436,956.674744
18/11/15,25482.51953,235.791824,217.003067,858.177795,440.291718,968.841675,329.907043,2259.993652,405.285492,747.951355,222.060257,918.254822,2823.418945,103.573753,259.103607,265.175781,138.764099,526.202271,5750.322266,62.506149,945.534912
19/11/15,25841.91992,238.530746,219.933578,868.111572,450.836365,994.918884,334.842773,2270.852051,406.984772,737.03894,224.93544,929.246521,2906.999268,100.802071,270.523041,269.266022,141.181259,529.705017,5766.979492,63.312984,962.751038
20/11/15,25868.49023,237.69928,220.70224,872.71106,456.506805,1000.23877,335.780579,2301.938232,402.686523,720.719727,220.047638,935.861084,2930.251709,99.586411,287.750671,270.793732,139.652023,544.406677,5791.717285,63.170609,977.073608
23/11/15,25819.33984,237.601456,215.609848,874.467407,459.474731,1000.808716,334.299835,2298.238525,401.686951,712.981812,215.574799,932.894348,2942.347168,100.315796,289.719543,270.744446,140.391983,536.907898,5786.561523,63.550285,967.042969
24/11/15,25775.74023,236.23201,215.561813,857.50708,467.147919,988.933899,336.866425,2277.48291,400.887238,702.267761,214.680618,919.13031,2942.347168,104.060013,285.486481,271.138672,139.553375,535.871887,5771.639648,63.218063,970.997314
26/11/15,25958.63086,237.454742,218.972763,852.172668,476.654968,1000.523682,337.606812,2253.507813,422.978271,730.094604,218.897552,939.119812,2872.638916,110.332794,289.079651,275.278168,139.84935,530.691711,5763.558594,62.980751,961.738281
27/11/15,26128.19922,244.106415,222.143494,871.209534,472.48053,1012.968567,337.261292,2260.714355,417.380554,734.062805,219.760117,938.195679,2893.225586,110.964935,282.828461,271.97644,140.539963,541.200012,5793.303711,62.885834,958.266113
30/11/15,26145.66992,244.986771,221.038544,877.757019,467.147919,1034.01062,330.203156,2272.822266,423.178223,724.836792,219.280914,944.17804,2887.005127,112.034706,281.154968,269.709564,141.773193,549.784241,5771.639648,63.455372,954.69751
01/12/15,26169.41016,243.861877,228.340836,872.00769,465.965546,1022.800842,318.554749,2269.843506,417.230621,724.588745,221.166077,946.561218,2931.634033,114.563271,290.900879,274.785339,145.078278,546.47876,5683.842773,63.218063,987.827515
02/12/15,26117.84961,239.411102,233.961685,865.076904,471.298187,1007.173584,318.801514,2272.822266,412.532532,727.416016,223.593704,953.516174,2921.266602,113.785248,284.403564,278.826355,142.463806,544.850708,5608.042969,62.885834,974.662354
03/12/15,25886.61914,235.889633,230.742905,861.212463,471.394714,1003.183716,315.593262,2258.984863,405.235474,721.116638,219.216705,946.026184,2901.667725,115.389915,295.281616,273.947632,141.477219,545.344116,5578.941895,62.316307,962.509766
04/12/15,25638.10938,235.694,230.790955,856.612976,466.062103,995.39386,317.123383,2239.093506,399.737732,750.084229,214.424728,947.631226,2898.45874,113.979759,295.281616,268.329712,144.880966,545.344116,5593.27002,61.082317,959.423462
07/12/15,25530.10938,233.933258,234.009735,856.548828,460.246887,993.541382,316.382965,2233.280029,398.788116,771.165161,200.336319,965.188965,2843.660156,113.39624,290.60553,272.370667,144.782303,547.366821,5629.508301,60.987396,966.512512
08/12/15,25310.33008,230.754166,225.554428,844.475281,454.817719,992.686401,313.618958,2238.468994,401.736908,764.865723,201.390549,954.97522,2831.811523,107.415215,287.701447,271.532898,140.095993,537.993225,5594.558105,60.180561,957.783813
09/12/15,25036.05078,229.237991,217.963898,830.804443,442.029083,977.866577,306.906281,2273.254883,393.790161,752.762756,202.828125,937.90387,2762.597168,107.512482,278.20166,265.717865,140.194656,529.310303,5582.958008,58.85165,955.469116
10/12/15,25252.32031,226.890335,223.824936,837.161194,458.413025,994.063904,308.535126,2287.716553,389.142029,750.530701,205.28833,952.198853,2828.405029,108.533623,300.597595,265.66861,140.589279,529.408997,5570.018555,59.421185,957.2052
11/12/15,25044.42969,222.146118,231.463516,820.488342,459.547119,999.716187,305.376221,2293.962158,377.796631,752.018738,205.032455,951.759827,2746.157715,105.227043,296.364471,264.239471,138.616104,522.00885,5552.171875,58.756733,954.166992
14/12/15,25150.34961,221.559204,235.450974,814.131531,461.091431,1016.008423,302.217346,2284.545166,371.549194,762.484741,204.2341,961.078247,2797.352539,104.157272,298.677917,262.662506,139.208069,525.511536,5597.979004,58.519421,985.512878
15/12/15,25320.43945,221.167938,234.634262,819.593323,470.960388,1023.038391,304.438446,2282.383545,379.146057,767.54425,206.119278,976.739258,2835.760986,105.421547,297.152039,268.526825,143.64772,531.135742,5641.60498,58.28212,974.614075
16/12/15,25494.36914,222.341751,235.306824,818.44342,471.973846,1040.613159,316.086853,2313.036865,380.445557,777.762268,204.13826,970.640747,2778.098633,109.846527,295.921509,265.865723,145.571579,538.042542,5692.369629,58.899113,976.83252
17/12/15,25803.7793,225.96106,246.500473,828.441467,486.620453,1051.585327,318.061157,2344.987305,382.694641,796.214294,204.744934,971.37262,2865.875488,112.131958,301.532745,271.0401,147.199448,536.365173,5627.823242,61.272167,986.573792
18/12/15,25519.2207,221.705933,245.347504,822.851196,478.754242,1031.63562,315.050323,2322.02124,378.046539,784.16095,202.700684,968.347839,2853.977783,111.451195,299.859253,270.399506,143.64772,532.467773,5614.338867,61.841698,988.309814
21/12/15,25735.90039,225.325241,248.422134,824.001038,478.850769,1046.882935,316.679138,2345.563721,380.14566,748.447388,208.131912,974.007141,2898.903076,112.909981,300.253021,273.84906,145.818222,534.786499,5621.427734,61.651844,998.292419
22/12/15,25590.65039,223.319962,247.125031,817.676941,476.558441,1029.40332,319.048309,2311.931885,377.696686,758.070251,204.744934,965.176514,2880.439209,110.284164,299.268585,274.391113,142.562469,533.947815,5579.686035,61.984077,984.693054
23/12/15,25850.30078,224.88504,253.370422,825.950134,484.304016,1043.083008,327.883331,2325.817139,378.446381,784.756226,205.415787,961.127075,2860.445068,112.909981,299.662354,274.44046,144.831635,542.236023,5626.088379,62.316307,988.840332
24/12/15,25838.71094,223.662308,253.178238,826.939941,483.025177,1041.040649,334.053009,2338.260986,382.244812,785.252197,206.502625,961.761353,2873.231445,111.159439,300.154541,272.962036,146.459503,546.034729,5569.275391,62.980751,990.046021
28/12/15,26034.13086,223.857971,244.098419,826.652466,486.71698,1046.550415,326.896179,2362.428223,393.090424,805.043518,208.323578,957.077637,2872.737549,111.84021,296.019958,272.666351,145.423584,547.613525,5587.171875,64.167282,984.017944
29/12/15,26079.48047,223.515594,245.155319,823.617859,489.9021,1048.54541,330.153778,2356.134033,390.691406,804.398621,207.620117,948.929993,2932.078613,110.67318,296.709045,273.84906,143.795715,542.236023,5621.973633,63.740139,987.200623
30/12/15,25960.0293,220.874481,248.037811,820.424072,484.931396,1031.730713,328.969208,2323.894531,393.340332,804.249817,208.642715,949.320313,2934.250732,110.819054,294.986267,271.237244,144.387665,543.173401,5577.158203,64.262199,985.03064
31/12/15,26117.53906,219.505005,249.382965,814.898071,488.671478,1049.30542,335.533783,2343.882568,391.091248,813.42627,209.313599,946.832153,2926.25293,112.812729,300.006927,272.617096,144.634323,546.133423,5585.882813,64.452049,991.010437
01/01/16,26117.53906,222.684113,247.2211,823.138733,489.998596,1047.975464,336.175415,2321.829346,401.487,809.259644,209.121918,952.881958,2953.208008,118.112976,315.610229,272.321381,146.854156,548.304199,5557.427246,65.401268,1003.259338
04/01/16,25623.34961,216.13028,246.932861,801.930542,480.370941,1026.553467,322.404633,2282.671631,376.996948,792.295776,207.556854,950.442383,2933.460693,114.952278,303.10788,272.518494,142.710449,548.846863,5555.29541,64.831741,989.563721
05/01/16,25580.33984,213.489182,263.363037,803.207825,485.052032,1021.043518,319.88739,2258.504395,374.497955,794.875,207.461014,949.320313,2927.536621,115.195412,303.846191,272.173523,148.778,559.749817,5493.425781,65.828415,979.774109
06/01/16,25406.33008,212.266449,257.982391,791.900879,498.009583,1015.960876,317.715637,2288.148926,365.551605,786.194641,201.327286,925.609253,2965.056396,111.451195,299.071686,271.828613,144.042358,555.95105,5571.803711,65.211426,977.507568
07/01/16,24851.83008,204.978958,240.303162,770.596924,488.164734,998.671387,317.320801,2277.434814,343.06076,777.762268,197.812851,892.628418,2902.852295,104.011391,290.999298,262.366852,137.136215,550.080139,5551.527344,62.838371,972.395874
08/01/16,24934.33008,204.392029,243.762131,753.700684,494.197174,1009.501099,319.788696,2303.571777,353.30658,786.690674,200.208832,904.337646,2861.383057,108.971268,297.890381,265.027954,138.418793,549.784241,5630.748047,65.163963,969.26123
11/01/16,24825.03906,199.843475,242.128723,750.474365,507.468384,1004.228577,317.172699,2270.659912,360.503632,776.621399,201.902328,885.017517,2877.180908,108.92263,291.393066,259.311432,137.678848,545.048157,5656.130371,63.740139,950.743042
12/01/16,24682.0293,195.490555,236.700058,753.540649,504.355682,997.531433,311.101715,2233.232666,354.905914,781.978455,201.550598,885.749268,2898.903076,106.588577,285.191132,251.180267,139.602692,540.459961,5591.286621,63.740139,955.61377
13/01/16,24854.10938,196.566544,237.32457,739.614929,519.919189,1028.21582,304.734589,2191.19165,364.302124,790.262024,201.902328,907.655212,2864.73999,107.074837,279.875183,253.250031,139.306717,541.989319,5501.457031,62.316307,939.892639
14/01/16,24772.9707,191.5289,229.349701,724.98584,512.125366,1072.247559,305.030701,2189.894775,354.706024,784.657043,202.669037,918.730042,2867.010986,102.89299,284.157471,256.206818,139.454712,550.622864,5533.631348,61.462006,953.877747
15/01/16,24455.03906,180.719925,220.894409,706.556458,517.892395,1083.172363,302.365356,2175.04834,341.411377,779.647217,200.464737,895.019104,2823.666016,96.911972,275.592896,247.582809,137.037567,548.846863,5489.311035,58.614346,934.105652
18/01/16,24188.36914,177.149551,226.995667,691.767395,491.277466,1075.335083,296.491821,2193.257813,341.261444,779.944763,201.582214,890.286621,2727.743164,93.508133,270.62149,243.541855,136.84024,530.987793,5201.083984,58.519421,929.910217
19/01/16,24479.83984,179.105927,228.629074,717.192627,503.631775,1082.127319,306.165924,2189.942627,353.906311,787.831543,200.688034,891.896667,2698.023682,93.410889,279.875183,246.400101,136.642929,532.36908,5251.154297,61.082317,915.00885
20/01/16,24062.03906,169.91098,222.623917,711.06012,484.690094,1065.550171,305.425568,2188.597656,341.911194,787.533936,197.461121,893.360229,2644.458984,89.715294,281.499542,245.41449,137.037567,528.866394,5252.195313,58.519421,891.812988
21/01/16,23962.21094,172.014084,225.362274,704.160889,475.303741,1079.657593,305.425568,2178.098145,329.266327,767.097839,195.864441,886.188354,2589.067627,89.083153,284.846588,237.529694,139.306717,523.143555,5214.865723,58.139736,866.061157
22/01/16,24435.66016,180.279755,237.42067,729.521057,484.49707,1079.087524,295.011078,2210.895996,339.212311,783.76416,197.206192,861.452759,2584.772949,91.952103,293.214325,238.022491,143.499725,534.293152,5356.004883,58.661804,878.744141
25/01/16,24485.94922,178.910278,243.90625,711.539246,484.907257,1080.750122,293.925232,2221.203125,332.764893,801.372864,197.781219,846.32843,2569.024414,90.979584,297.152039,234.375778,149.073975,536.611877,5415.990234,58.28212,872.86084
27/01/16,24492.39063,180.279755,247.461304,707.354675,482.277161,1081.415039,294.073273,2234.351563,337.013184,814.765503,199.665421,834.229065,2615.776123,93.021873,295.330841,233.587296,156.522736,555.309631,5426.15332,58.187195,881.589417
28/01/16,24469.57031,181.306854,244.434708,688.094482,490.746643,1074.765137,287.558075,2245.236328,333.864471,827.959656,203.563232,830.66748,2639.769043,92.000725,291.491547,239.697998,162.590271,549.389526,5476.074707,57.095592,884.627502
29/01/16,24870.68945,176.024643,240.255112,704.09668,499.505676,1106.589355,285.978607,2303.320313,336.563385,866.054199,204.13826,835.64386,2648.95166,93.751266,291.540741,246.449387,158.495926,558.713745,5515.933105,57.285439,886.652893
01/02/16,24824.83008,169.128403,239.630554,716.841003,496.151611,1112.716919,292.691284,2313.915771,338.212708,863.276489,207.461014,840.278687,2765.70752,94.091652,298.973236,247.040726,158.101288,562.512512,5476.47168,57.475281,912.115417
02/02/16,24539,165.753677,222.431747,716.489258,483.556,1116.04187,298.318085,2313.241943,329.566223,827.711609,207.30098,834.375305,2762.448975,90.785065,299.465485,237.92392,153.612305,562.561951,5417.726074,55.956532,867.700806
03/02/16,24223.32031,162.427841,215.225525,707.450439,473.276825,1100.224731,295.899506,2328.220215,320.369934,829.69574,205.384186,820.373108,2792.514404,90.930946,294.494049,239.303772,152.823029,559.503174,5407.711426,54.20047,864.083984
04/02/16,24338.42969,159.493286,217.291306,725.720825,470.019348,1120.886963,300.588501,2328.605225,325.817749,825.925964,205.511642,812.420654,2819.519043,91.952103,292.771271,243.640411,159.186554,575.142151,5344.850586,56.098911,904.592407
05/02/16,24616.9707,164.530945,224.833817,728.020508,469.223053,1116.184326,303.155121,2336.696777,337.113159,849.983032,206.949234,831.643188,2830.08374,93.216385,298.874817,247.040726,165.994019,588.709229,5438.59668,57.332897,934.057495
08/02/16,24287.41992,168.296967,225.26619,722.01532,464.059357,1091.627197,307.005005,2281.454102,323.818542,829.447754,201.327286,831.204163,2821.937988,93.897148,300.006927,247.287125,165.007431,592.754639,5814.47168,55.861607,918.866882
09/02/16,24020.98047,163.357117,226.32309,711.922485,461.646362,1053.817871,307.942841,2197.60376,310.473969,847.453369,199.761276,827.496277,2742.751221,92.924629,289.079651,244.823135,161.998322,568.481995,5851.950684,56.573521,895.381531
10/02/16,23758.90039,155.482727,226.419174,717.128418,464.445435,1054.625366,306.807556,2186.622803,291.731567,849.784668,197.333649,822.227112,2688.544922,87.964752,282.040924,238.909515,159.877151,579.384888,5839.804688,56.193836,900.975647
11/02/16,22951.83008,150.836334,216.186356,697.772461,445.165924,1027.075806,304.635864,2115.342041,275.538147,824.338745,190.84819,808.029663,2603.433838,79.066162,266.142303,234.81929,159.581177,571.639343,5840.74707,53.441097,899.666504
12/02/16,22986.11914,151.569977,209.316437,673.114746,437.37204,1029.308228,321.07196,2144.673096,298.528809,841.600281,191.839188,816.762756,2536.441406,78.482643,268.800262,243.640411,156.177444,575.240784,5810.109863,53.678402,858.406738
15/02/16,23554.11914,163.601669,236.555908,734.088867,455.879425,1036.765503,314.556732,2186.141113,316.321594,842.195496,194.043472,827.593872,2634.239746,87.089485,287.258453,244.428909,165.648712,582.937073,5778.480469,56.668446,875.909424
16/02/16,23191.9707,152.988342,235.258804,707.737976,448.640564,1026.933228,311.052368,2184.406982,300.877869,820.767334,188.772293,819.299805,2590.104492,83.539772,277.758636,240.979294,163.231552,572.231384,5791.568359,55.624302,856.758301
17/02/16,23381.86914,155.67836,241.504196,716.841003,459.643646,1040.660522,315.395844,2194.280762,309.974182,847.750977,191.455811,815.396851,2616.319092,86.068329,278.053986,237.677505,161.061066,592.26123,5827.857422,55.814148,854.479553
18/02/16,23649.2207,156.069641,240.687485,734.153076,454.190369,1066.547607,317.074005,2230.210205,313.572723,862.135559,194.841827,823.690735,2715.154297,84.317787,276.183533,239.944397,162.836929,612.685791,5851.157715,56.098911,858.794617
19/02/16,23709.15039,161.05838,243.329758,735.43042,455.831177,1067.782593,322.10849,2234.929688,317.371155,856.877747,194.777603,811.981628,2686.175293,85.776566,276.87265,240.732895,161.702347,618.112549,5868.657227,55.814148,843.958557
22/02/16,23788.78906,161.351837,245.203369,734.919617,464.469543,1069.0177,325.069916,2229.149902,318.670624,875.379395,191.423233,811.932861,2760.572998,86.603226,277.118774,245.069504,161.554367,628.078125,5849.323242,55.624302,850.843262
23/02/16,23410.17969,154.993637,243.521912,721.919556,458.799103,1067.735107,316.876556,2181.854736,318.320801,864.16925,188.037216,802.95575,2765.262939,82.664497,274.657654,234.671463,161.702347,604.101563,5804.606445,55.054771,852.346252
24/02/16,23088.92969,153.281815,238.141281,711.155884,459.691895,1069.112549,319.838043,2137.111328,306.775452,847.701355,183.501129,797.101257,2717.918945,82.567245,270.670715,232.94664,161.554367,598.477417,5838.069824,54.817467,830.867859
25/02/16,22976,148.586502,238.333466,694.322876,455.75882,1055.670288,319.097656,2130.947021,297.879089,867.889404,182.861893,803.638855,2645.742676,81.205711,266.437622,234.967117,161.50502,592.557251,5867.616211,54.342854,819.42572
26/02/16,23154.30078,152.841629,238.669739,709.526917,458.702576,1064.980225,314.408691,2133.306641,302.077393,864.11969,185.928741,813.835632,2680.596436,84.852676,269.538605,236.889053,160.222458,574.056763,5835.541016,54.722542,808.031921
29/02/16,23002,154.944717,239.342331,689.436035,466.448181,1029.545776,312.681152,2101.712158,300.128174,848.246948,188.995605,802.02887,2723.645752,86.603226,267.963531,234.375778,158.051956,578.398254,5737.383301,54.437775,784.953674
01/03/16,23779.34961,158.661835,246.836777,717.863342,474.024841,1068.257568,316.679138,2191.390869,315.172028,860.597961,207.715958,803.54126,2804.115967,95.21006,281.647156,238.416718,160.814407,576.967529,5766.533203,55.339535,806.528992
02/03/16,24242.98047,176.905014,256.685272,726.838013,483.169952,1098.419678,322.453979,2234.303467,316.871368,845.51886,204.39415,815.055237,2833.539551,104.49765,279.481415,239.993683,160.12381,591.570557,5845.70459,55.861607,810.795593
03/03/16,24606.99023,178.519012,275.085144,770.501038,488.647339,1110.674438,329.166626,2289.931152,336.213531,863.425232,202.860733,815.543152,2804.01709,103.184738,272.984131,241.767792,167.917877,595.566711,5877.977539,56.526062,848.419067
04/03/16,24646.48047,184.290298,277.05484,762.579468,485.727661,1112.004517,325.85965,2272.351807,343.410583,850.379883,201.902328,825.983826,2817.198486,104.935287,276.429657,245.168091,170.976318,589.005188,5945.845215,56.193836,850.406921
08/03/16,24659.23047,179.643921,280.417725,758.459167,495.693176,1105.354614,327.537842,2267.872559,345.559723,851.272705,205.256729,806.273254,2784.516602,104.108643,279.973633,244.133224,172.209549,586.834412,6183.753906,55.814148,840.613159
09/03/16,24793.96094,179.448288,283.876709,774.844604,502.83551,1119.556885,330.795471,2269.606201,347.608887,853.256775,204.425797,803.73645,2799.623291,104.49765,280.7612,241.817062,169.891068,591.66925,6251.671387,55.861607,836.637512
10/03/16,24623.33984,176.709366,284.549286,757.629395,488.381927,1088.634766,331.634552,2261.708008,348.258606,858.266663,201.93396,788.270508,2793.156006,103.087494,278.841522,242.457703,167.177933,594.97467,6183.853516,55.861607,827.28009
11/03/16,24717.99023,176.415924,282.915894,757.500977,490.143402,1085.3573,333.510132,2279.046143,353.856354,860.845947,205.160873,792.905396,2780.073486,103.476501,285.880249,246.104401,167.177933,596.553284,6196.941406,55.814148,820.395386
14/03/16,24804.2793,177.932098,284.69339,756.192017,491.542877,1083.884766,336.520935,2265.561035,365.751526,857.125793,207.205139,823.983582,2786.639648,102.601234,289.719543,246.498672,168.213852,592.014526,6076.127441,56.051453,816.031799
15/03/16,24551.16992,181.20903,288.056305,754.49884,492.435699,1077.61499,339.235626,2244.032227,360.503632,837.18573,202.444778,820.373108,2726.459961,102.795738,288.685883,243.837524,169.151108,590.090515,6016.241211,55.861607,818.116699
16/03/16,24682.48047,181.062302,287.479828,755.617065,493.087189,1094.382202,335.286987,2241.816895,359.703979,829.993408,205.799164,815.20166,2684.644775,103.671013,285.240356,243.147598,166.536652,580.914307,5971.574219,55.671764,822.431702
17/03/16,24677.36914,182.089386,284.212982,762.612061,500.379395,1102.172119,337.162567,2265.320068,360.903473,821.610657,207.013443,815.494324,2658.627686,102.163605,287.356903,243.985367,166.684631,587.278503,6097.494141,55.481918,817.583374
18/03/16,24952.74023,186.882507,290.170105,766.093262,505.134125,1130.671631,340.222778,2338.04541,365.751526,809.408508,207.652695,829.984436,2653.443848,104.351776,287.110779,245.808716,169.249786,588.916565,6190.050293,55.481918,815.304565
21/03/16,25285.36914,192.360352,291.034851,784.331055,510.554016,1135.231445,349.008453,2353.842773,374.39801,829.001343,211.102921,828.276855,2696.690674,106.199562,294.740173,249.061234,169.200439,589.958984,6169.625488,56.146378,823.44989
22/03/16,25330.49023,193.093979,297.328308,790.271851,516.614441,1130.386719,346.787323,2383.125488,376.74704,837.384033,206.821777,830.618652,2709.674561,111.645699,298.727142,245.907288,167.769897,590.356079,6021.148926,58.614346,860.491577
23/03/16,25337.56055,192.50708,304.198242,793.242371,507.178894,1147.34375,353.944214,2383.751709,376.797058,839.864197,207.269333,820.177979,2686.273682,112.131958,299.662354,245.266663,167.325928,595.320007,6300.651855,59.468643,852.249329
28/03/16,24966.40039,184.339218,288.296509,770.341064,502.818359,1144.446411,345.6521,2382.643555,363.1026,804.597046,205.895004,804.321777,2594.695557,105.451546,298.677917,239.697998,165.59938,573.230652,6164.816895,57.854969,847.497864
29/03/16,24900.46094,185.366318,291.995697,762.228821,510.159882,1138.984009,350.044952,2377.153564,372.648712,787.7323,204.585831,808.029663,2549.968506,105.649483,297.201263,241.07785,167.523239,590.802795,6107.706543,58.187195,823.158997
30/03/16,25338.58008,193.240723,311.692688,783.660278,514.840698,1145.491455,349.353943,2396.899658,388.742188,805.1427,208.738556,800.760376,2603.039307,113.863922,307.882385,243.098328,172.801498,593.483276,6134.773926,59.421185,821.219666
31/03/16,25341.85938,190.061615,306.984619,776.921143,515.013123,1157.033691,346.392456,2423.581787,386.143219,812.930298,209.601105,807.590698,2641.743896,113.418556,317.234528,245.562332,181.039551,587.427368,6226.19043,61.367085,816.613708
01/04/16,25269.64063,191.431076,305.255127,791.038513,509.297607,1145.586426,330.943481,2365.160889,379.395966,809.656494,214.680618,814.274719,2647.371826,119.604118,308.571533,246.843613,182.371445,586.881409,6140.375977,61.889153,837.946472
