Position,in,in,in,in,in,in,in,in,in,in,index,out,out,out,out,out,out,out,out,out,out
Symbols,BHARTIARTL.BO,INFY.BO,ITC.BO,LT.BO,RELIANCE.BO,SBIN.BO,SUNPHARMA.BO,TATAMOTORS.BO,TATASTEEL.BO,TCS.BO,^BSESN,BRITANNIA.BO,COLPAL.BO,CUMMINSIND.BO,DABUR.BO,DLF.BO,HAVELLS.BO,HINDZINC.BO,PGHH.BO,PIDILITIND.BO,TATAPOWER.BO
Historical time period considered in M,,,,,,,,,,,,,,,,,,,,,
25,33.354218731397,51.409364865387715,15.11359863076143,69.00071941825217,46.01790156781112,25.811201692350835,37.50379526973438,35.54756628101586,57.52667698432228,121.47522821552445,740.9916806068122,246.3952813873584,43.33967284071724,52.01720546212613,16.278195196733407,29.785207312760235,38.94702060997636,23.703072497487895,349.95830910003724,42.355566706220884,5.297317486360715
26,33.10806169352014,51.81181567461681,15.077495622738837,68.28474530815066,46.227858566981126,25.600615666734072,38.055689818226426,35.623893112248965,57.65220076181069,120.68766484383218,738.9305418870081,248.4469937493534,43.00503963288804,51.848603829000865,16.175982776750274,29.80261723771838,39.792681775092404,23.79211306878952,355.8775445231331,42.39314886888582,5.2251684624705526
27,33.06970107048474,51.94943690351022,15.118889151653974,68.76828690946621,46.5405444787296,25.244157175486194,37.653907545469224,36.17518405991609,57.98878435519123,120.97332928024935,737.3018610857307,247.56011974792318,43.45774763523076,51.36279986512926,16.060209986856947,29.528218464732973,39.31670144406334,23.808536024034396,351.7486492874168,41.78325947833798,5.175352000946518
28,33.049765662587504,52.10011939857441,14.948827683051249,69.75124453664205,46.75105218682046,25.116458579709246,37.556739828543044,36.64013354361586,59.669350918995036,119.66327566533516,758.8193753676551,251.4033406116016,44.483989714875065,51.33399314785834,16.078315571939342,29.720478474876074,38.934291892650066,24.043781330135474,353.3314347576138,41.32434145804814,5.333808375539736
29,33.5507421633456,53.211238862943276,14.924026627085908,70.58836922962803,49.024359370944126,25.725231899208808,37.82911537231132,37.17265332192926,63.169847370255724,119.92927658752774,827.1483335183202,257.14117352206404,44.34109056506816,56.59987100380016,17.03926513225217,32.387946149554026,39.163306080865084,24.717436585546494,350.7411939686376,42.82690188037515,5.508186766467347
30,33.35162704090379,55.53560069457302,14.86088431470553,69.81907506988756,48.775174529189826,25.53438902403778,40.26044830945054,37.13870866117114,62.803206246037035,119.30118580417252,827.6884137755114,254.48278341509672,44.04585101750388,56.800508488192975,16.9611281419636,32.353506967362435,39.20781570767343,24.4504323500843,349.0684823065494,43.014327771664796,5.485467385929127
31,33.013149672029186,55.19825685231211,14.751327669996641,69.46174896783828,49.16069403486313,25.33586585124256,39.98569514013684,36.850265720985874,62.301032592203995,118.34773212101038,833.786094021485,260.38051337920115,44.01515667869444,56.26880702651289,16.92790491076059,32.15934732061511,38.77438899075915,24.075994778553323,348.93578830631486,42.94244190897888,5.599543190530525
32,33.06211447944452,55.01126538520674,14.704379160143176,69.84947582493356,49.36392844373796,25.26725959186284,40.50843806811352,36.87589703628248,62.7085110137871,118.19893061137736,848.6948546807143,269.1795943577263,44.154381375767,56.52846876257166,16.791898575586373,31.89083944836551,38.501557087527374,24.003368278995666,346.3454430564384,43.280462997524296,5.633265408840465
33,33.274618237739105,55.399112625283465,14.687859903030713,69.71013723296522,49.871170939352055,25.064724960137724,41.94699466731561,36.4997998332139,62.48306789015095,118.56816228667526,851.2733381018043,276.71636576248306,45.23429248064866,55.953541238219145,16.998758153568858,31.823069989832888,38.5238075275482,23.958924732258254,350.8431429472589,43.67278115985221,5.587994764318701
34,34.12717338832874,55.38138870256199,14.647349519419066,69.72714480260078,49.94433645301069,24.87969366524389,42.311659321689206,36.23981500053716,61.98273810491045,118.82548627219512,858.1570808661891,276.53253964511237,46.31744142252518,55.77922539487764,17.204190111129407,31.631466730566103,38.45329033131651,23.814375126640428,350.8660273305604,43.97224458745063,5.58786976565181
35,34.022517063836546,55.09350870343309,15.477724386026836,71.39234936490004,49.971686310605264,24.979023153156447,42.24764639050852,36.12242171760175,61.91499954139488,119.4872176221478,855.3437247133734,275.1888432514811,46.41519086958954,55.26922471439411,17.30455677780637,31.371170232567877,38.39681192754577,23.86725856489855,360.361666806265,44.27569171023174,5.764557405656248
36,34.3085727474257,55.40615879209241,15.658140332815165,71.69617364306288,50.41226552576347,24.977952228791366,41.9223581853166,36.25124622049432,61.76069718201424,119.65947827491027,871.8028867094235,274.4280104681536,46.3188778170358,55.25485644420735,17.576269265809785,31.421252489693956,38.5406013886782,23.71256808580614,359.7418204496862,45.3793065241486,5.823430733140434
37,34.256019695575986,55.42781982853927,15.655847912097144,71.18002771134996,50.1509814013134,24.575267029225373,41.38505271447286,35.870758378633695,61.41340993471701,120.46518578794064,871.2601673417357,277.9274972861019,46.52170609967652,55.15907308048503,17.677355586097434,31.20840606852076,40.14283231338567,23.632869148094244,356.0744527586735,45.97880327161835,5.85608329127977
38,34.04857710993289,55.09002565022092,15.704662802014866,70.63914483744838,49.82670380951106,24.539251729682277,41.07703152057559,35.62325784015346,60.99322821531902,119.3720755476595,860.7079922348221,279.3534938781495,48.126811311926645,56.28236624383942,17.687531530284758,31.175646411401573,39.91272388650654,23.508018352135096,356.92986776134285,47.281944035407435,5.8575261119198885
39,33.91898288090897,55.95402104777912,15.567348287320968,70.89678445556109,49.686399423214084,24.46358655213828,41.013103592009344,35.67525684972978,61.04699692578001,123.49711487726984,862.1142041610328,278.90358189534686,47.61172221894651,56.22553761170656,17.735680626383967,33.98192152260371,40.075527435231464,23.481585672433596,380.03546925462206,46.988304612244065,5.867487447508299
40,33.668043924657866,55.770285594548795,15.461683794875341,70.8775407790838,49.5905317836843,24.203146758922145,40.97220687530975,35.6199831404343,60.85085067594406,123.99048366337036,858.5239312362319,280.4784066115333,48.160843646714625,55.613307079183414,17.55065579582258,34.01956983656795,40.276134783311704,23.425370372862176,377.8287881429874,46.81513988226072,5.888490413046647
41,33.43290484652775,55.604887486302346,15.361514616162111,70.7537714057022,49.02675151459579,23.976776390711606,40.791433006125175,35.63211421378762,60.63024123671869,123.06008066866582,853.3476168041361,288.64554443649877,47.8913563633983,55.98357885621533,17.616962432503783,33.79296888847455,41.19875336237115,23.243112271695097,399.69776694125494,47.043014269531454,5.914077771240006
42,33.38387447619775,55.39129154867629,15.182944542827826,72.1777376432758,49.22234843031953,23.83788401674289,40.51293172938935,35.52471435667866,60.562090655705504,123.76446236988772,854.1316642196562,287.9946964949727,49.39236354844684,55.8794940007445,17.5721359143823,33.92273845432811,41.126909420726236,23.519912563885825,403.6859300536398,47.124967221669294,5.987793332224086
43,33.22357552400163,55.28837747245302,15.218174729238243,71.94184055177709,49.334002967740105,23.614097503516263,40.362995569176235,35.411219978114815,60.659668737111076,124.51008342585396,852.7143621234263,297.015731120847,49.42887693824258,55.593303327980664,17.424613045946117,33.9381077627732,42.314564902818006,23.642029920762454,414.69406727666274,46.963731507764976,6.0231680366177045
44,33.407056739488894,55.956229371956965,15.260917479664698,73.53799020810044,50.21423710049379,23.940165808602856,40.208139001461774,35.15853986728027,60.84752054701096,125.34480401349128,862.0964098950099,296.9635907737047,49.49335689843582,56.35277122049786,17.564348174529485,34.0730440719649,42.068662528998914,24.108791817463995,420.32624951461185,47.808490059308326,6.228395193235812
45,33.230111174018845,55.5891736362712,15.161072532506367,73.70777978735936,49.87383398854257,23.810809377297957,40.23735161671064,35.11272812459188,60.59572766012829,125.1160759846598,857.7553855152055,295.20952349741447,49.46305438575223,56.27368189009445,17.473841374848533,34.0477985241526,41.75738849038976,23.910873991087172,424.8759774581281,47.74794742432658,6.240241292568079
46,33.24120148974362,56.430953344369925,15.038009482800149,73.79140067120898,50.15510853094838,24.079367982277645,40.226718538829715,34.96262694148558,60.6461881212401,125.97156745766517,852.227176202281,292.8953513016745,49.03972567210309,56.62070700099997,17.4277674925808,34.05349737127784,41.73326098326305,23.85249752182409,420.5983439208194,47.612894769183754,6.247181279992237
47,33.149289698986195,55.971054748803,14.948069224541356,73.43035098224323,49.78360078051952,23.856424728728967,40.00907608638536,34.81848774251165,60.82977464692874,126.24012247851385,846.2332404379595,290.7437471110359,48.5352493534989,56.97828005162637,17.323672799073506,33.74078636963915,41.40103390655872,23.675891114961246,419.25709988609333,47.29577313283028,6.272885693753203
48,33.155923756290576,55.77667868492421,14.813231536772534,73.60065683664061,49.51987693104911,23.7287121285747,39.70169655598406,34.88401952416109,61.07785540729401,129.05703728452238,846.7519618458919,288.0691775419964,48.0708676527301,56.86216998464204,17.415548832223266,33.62105449361657,41.39935002210129,23.564195463411423,418.210957012207,46.99716023571591,6.284301818645453
49,33.030458300097024,55.39023345130312,14.6811687029181,74.11041964598064,49.43189169580921,23.53271246683272,39.40572187231459,34.723567909739415,60.49682479277885,128.94848158148784,844.8762286968577,286.1832838868977,47.96431193173811,57.071555750127516,17.314421085417777,33.47261793299886,41.04526884738141,23.539672134176925,418.07478553455076,46.81945782235806,6.351159983156325
50,32.98286486923479,54.97948732875909,14.693781625497593,74.58886691109944,49.21720626867818,23.696750291625264,39.26418482041052,34.84236494188161,60.38379952177169,128.64143326556984,851.5491304906936,286.2792902684,47.61319870146633,57.02122278997581,17.37689847945606,33.29268523427807,40.71351579078873,23.503082732281115,415.3618864413047,46.7966656226904,6.319813777047347
51,32.99527125684642,54.806480822584604,14.67241339926656,75.57512926551567,49.012358015712664,23.581961698797386,39.16805754616749,34.787582487356445,60.59703916471534,130.87388556719884,852.6536736121398,285.9116746527982,47.697271909785115,56.56104907775119,17.447174911642108,33.18240975406171,40.78734640217911,23.370171506149106,412.8771722168258,47.16727338883959,6.316489649306735
52,33.899233465875,54.82689226943398,14.904551555871222,77.81227567767428,49.45505995828813,23.82455537840758,39.18152749059445,35.104445077804314,61.306479626527675,131.16522364359162,887.8959577250062,286.9863893361353,48.13798725939125,56.2439156325803,17.525120187171822,33.68667691185409,40.76173891307994,23.524353039566762,414.39534467636304,47.28917774653257,6.388353646956251
53,34.593680737436785,54.73570626478693,15.095104784279911,78.76930056195152,50.336088798018466,23.82892773775683,39.75665282800935,35.454948645043345,63.28227890912976,132.87352014050919,919.2184589397548,289.0894953026161,48.63478860609871,56.19147483575091,18.028497964851823,34.0595092552678,40.807028454600015,24.51118639675144,418.30800300182364,47.609859227340905,6.760703345068933
54,34.95059602557015,55.78087953558429,15.176275362820704,79.60621453674429,50.34551085696518,23.725953360315586,39.64931789829777,35.315906583627765,63.237266278199144,133.64737715333706,920.1598346258197,287.4815001048987,49.397622315121055,56.410067538702265,18.124402083770974,34.08929531562808,42.18369504095011,24.432872175063636,417.5274058306245,47.96878771629588,6.762361487537444
55,35.3655557156587,55.82524261565459,15.088766768656782,79.61539885620016,50.588220192733445,23.566308851747976,39.56953631879185,35.322818716506305,63.31306109850888,134.36278850292626,929.4894062643871,287.2724422116146,50.002496468296954,56.02052471326772,18.13028586778617,34.05664722999805,42.330703916667574,24.442619563932155,423.55144257172196,47.78485558619002,6.804580724016322
56,35.51083658870911,55.87906669651642,15.153076079794445,80.38389210892473,51.029334131855364,24.807499016427542,39.89138851962372,35.34377742190878,63.289484130737975,134.10802924439474,935.0570303320746,297.5671801422882,50.13942336237773,55.739719927702026,18.245018211276886,33.99316241923047,42.14016491149462,24.372895318577775,427.85318142707183,48.04625112115127,6.760953663541542
57,35.68699524573583,62.831763524132214,15.147271102154747,80.70438616049296,51.193381247592924,24.704073034734492,39.85210920039225,35.31991251280161,62.951276957791066,134.6434016451227,938.3900688263893,296.1770444965741,50.414138957545276,55.52791912112167,18.20779272288111,33.80883280584992,41.97689597900677,24.340877957870063,428.31462579305116,47.82066919551528,6.71143124373933
58,35.91316464355509,62.419975266747485,15.047833629464492,80.87143170255132,51.05420010489394,24.633434832857958,39.54728346664709,35.26708777749454,62.762639373515526,133.97577066768122,935.9028426876266,294.8448315030953,50.58722195453072,55.3109907119557,18.268765265232176,33.8469699521488,41.93016165700985,24.260641652315243,424.9105353471241,47.85533094108257,6.704643932122728
59,36.05686817210844,62.034350103014845,14.93838887069515,80.84095674478249,51.03701497168987,24.56826996430577,39.36773320622149,35.20366617151092,62.60276180986921,133.45326785265695,932.0258415087756,293.73368190100564,50.4461183199852,55.188891474109994,18.18706370413912,33.756142934257326,41.790482805367304,24.160241695265526,422.1668395841043,48.13361555694945,6.6753974611006335
60,36.10550921393343,64.16634845087322,14.875157962463504,80.35951983577479,50.848715029579694,24.343311437096588,39.08522117204052,35.28568572873013,62.134144055492754,133.06842306891883,923.9004137144584,292.22197388396876,50.593965794633846,55.073285259140846,18.06013188295762,33.60313340505802,41.59543088192683,24.02710658987344,420.21928916773413,48.540677219913505,6.638461041879491
